"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Owdweyne","SO1303","ML2",2022-06-01,2022-09-30,4,3.6772997379303
"Sheikh","SO1304","ML2",2022-06-01,2022-09-30,2,2.16460156440735
"Berbera","SO1202","ML2",2022-06-01,2022-09-30,2,2.35758757591248
"Gebiley","SO1203","ML2",2022-06-01,2022-09-30,2,2.45261311531067
"Hargeysa","SO1201","ML2",2022-06-01,2022-09-30,3,2.90826916694641
"Baki","SO1102","ML1",2022-09-01,2022-09-30,2,2.31946325302124
"Borama","SO1101","ML1",2022-09-01,2022-09-30,3,2.53741121292114
"Lughaye","SO1103","ML1",2022-09-01,2022-09-30,3,2.98365211486816
"Zeylac","SO1104","ML1",2022-09-01,2022-09-30,3,2.8069314956665
"Ceel Barde","SO2502","ML1",2022-09-01,2022-09-30,2,2.002681016922
"Rab Dhuure","SO2505","ML1",2022-09-01,2022-09-30,3,2.84617829322815
"Tayeeglow","SO2503","ML1",2022-09-01,2022-09-30,4,3.44155836105347
"Waajid","SO2504","ML1",2022-09-01,2022-09-30,4,3.50946235656738
"Xudur","SO2501","ML1",2022-09-01,2022-09-30,3,3.16709446907043
"Bondhere","SO2201","ML1",2022-09-01,2022-09-30,2,2
"Cabdulasis","SO2202","ML1",2022-09-01,2022-09-30,2,2
"Daynile","SO2203","ML1",2022-09-01,2022-09-30,2,2
"Dharkenley","SO2204","ML1",2022-09-01,2022-09-30,2,2.20857286453247
"Hamar Jabjab","SO2205","ML1",2022-09-01,2022-09-30,2,2
"Hamar Weyne","SO2206","ML1",2022-09-01,2022-09-30,2,2
"Hawl Wadaag","SO2207","ML1",2022-09-01,2022-09-30,2,2
"Heliwa","SO2208","ML1",2022-09-01,2022-09-30,2,2
"Hodan","SO2209","ML1",2022-09-01,2022-09-30,2,2
"Kahda","SO2210","ML1",2022-09-01,2022-09-30,2,2
"Karaan","SO2211","ML1",2022-09-01,2022-09-30,2,2
"Shangaani","SO2212","ML1",2022-09-01,2022-09-30,2,2
"Shibis","SO2213","ML1",2022-09-01,2022-09-30,2,2
"Unspecified","Unspecified","ML1",2022-09-01,2022-09-30,2,2.04404211044312
"Waaberi","SO2214","ML1",2022-09-01,2022-09-30,2,2
"Wadajir (Medina)","SO2215","ML1",2022-09-01,2022-09-30,2,2
"Wardhigley","SO2216","ML1",2022-09-01,2022-09-30,2,2
"Yaaqshid","SO2217","ML1",2022-09-01,2022-09-30,2,2
"Bandarbeyla","SO1602","ML1",2022-09-01,2022-09-30,3,2.99999976158142
"Bossaso","SO1601","ML1",2022-09-01,2022-09-30,3,3.00000023841858
"Caluula","SO1603","ML1",2022-09-01,2022-09-30,3,3
"Iskushuban","SO1604","ML1",2022-09-01,2022-09-30,3,2.99999976158142
"Qandala","SO1605","ML1",2022-09-01,2022-09-30,3,3
"Qardho","SO1606","ML1",2022-09-01,2022-09-30,3,3
"Baydhaba","SO2401","ML1",2022-09-01,2022-09-30,4,3.99984979629517
"Buur Hakaba","SO2402","ML1",2022-09-01,2022-09-30,4,3.9938051700592
"Diinsoor","SO2403","ML1",2022-09-01,2022-09-30,3,3.00556373596191
"Qansax Dheere","SO2404","ML1",2022-09-01,2022-09-30,4,3.99384093284607
"Cabudwaaq","SO1902","ML1",2022-09-01,2022-09-30,3,3
"Cadaado","SO1903","ML1",2022-09-01,2022-09-30,3,3
"Ceel Buur","SO1904","ML1",2022-09-01,2022-09-30,4,3.83406138420105
"Ceel Dheer","SO1905","ML1",2022-09-01,2022-09-30,4,3.99958109855652
"Dhuusamarreeb","SO1901","ML1",2022-09-01,2022-09-30,3,3.00083184242249
"Baardheere","SO2602","ML1",2022-09-01,2022-09-30,3,3.20738387107849
"Belet Xaawo","SO2603","ML1",2022-09-01,2022-09-30,3,3.06855249404907
"Ceel Waaq","SO2604","ML1",2022-09-01,2022-09-30,3,3.05318140983582
"Doolow","SO2605","ML1",2022-09-01,2022-09-30,4,3.53166723251343
"Garbahaarey","SO2601","ML1",2022-09-01,2022-09-30,3,3.34984874725342
"Luuq","SO2606","ML1",2022-09-01,2022-09-30,3,3.49260711669922
"Belet Weyne","SO2001","ML1",2022-09-01,2022-09-30,3,3.09522223472595
"Bulo Burto","SO2002","ML1",2022-09-01,2022-09-30,3,3.20985889434814
"Jalalaqsi","SO2003","ML1",2022-09-01,2022-09-30,3,3.32334446907043
"Afmadow","SO2802","ML1",2022-09-01,2022-09-30,2,1.82626795768738
"Badhaadhe","SO2803","ML1",2022-09-01,2022-09-30,2,2.04584741592407
"Jamaame","SO2804","ML1",2022-09-01,2022-09-30,2,2.39860534667969
"Kismaayo","SO2801","ML1",2022-09-01,2022-09-30,2,1.91900396347046
"Afgooye","SO2302","ML1",2022-09-01,2022-09-30,2,2.24877762794495
"Baraawe","SO2303","ML1",2022-09-01,2022-09-30,1,1.13772869110107
"Kurtunwaarey","SO2304","ML1",2022-09-01,2022-09-30,1,1.47316455841064
"Marka","SO2301","ML1",2022-09-01,2022-09-30,3,2.19339752197266
"Qoryooley","SO2305","ML1",2022-09-01,2022-09-30,1,1.69395089149475
"Sablaale","SO2306","ML1",2022-09-01,2022-09-30,1,1.31676149368286
"Wanla Weyn","SO2307","ML1",2022-09-01,2022-09-30,1,1.42493104934692
"Bu'aale","SO2701","ML1",2022-09-01,2022-09-30,2,2.59974837303162
"Jilib","SO2702","ML1",2022-09-01,2022-09-30,2,2.3243613243103
"Saakow","SO2703","ML1",2022-09-01,2022-09-30,1,2.02495670318604
"Adan Yabaal","SO2102","ML1",2022-09-01,2022-09-30,3,3.02067828178406
"Balcad","SO2103","ML1",2022-09-01,2022-09-30,3,2.99887585639954
"Cadale","SO2104","ML1",2022-09-01,2022-09-30,3,3
"Jowhar","SO2101","ML1",2022-09-01,2022-09-30,3,2.78335642814636
"Gaalkacyo","SO1801","ML1",2022-09-01,2022-09-30,3,3.00000023841858
"Galdogob","SO1802","ML1",2022-09-01,2022-09-30,3,3
"Hobyo","SO1803","ML1",2022-09-01,2022-09-30,3,3.13139081001282
"Jariiban","SO1804","ML1",2022-09-01,2022-09-30,3,3.00011014938354
"Xarardheere","SO1805","ML1",2022-09-01,2022-09-30,4,3.99795508384705
"Burtinle","SO1702","ML1",2022-09-01,2022-09-30,3,3.00000715255737
"Eyl","SO1703","ML1",2022-09-01,2022-09-30,3,3
"Garoowe","SO1701","ML1",2022-09-01,2022-09-30,3,3.00014209747314
"Ceel Afweyn","SO1502","ML1",2022-09-01,2022-09-30,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2022-09-01,2022-09-30,3,3
"Laasqoray","SO1503","ML1",2022-09-01,2022-09-30,3,3
"Caynabo","SO1402","ML1",2022-09-01,2022-09-30,3,3.06220316886902
"Laas Caanood","SO1401","ML1",2022-09-01,2022-09-30,3,3.30105519294739
"Taleex","SO1403","ML1",2022-09-01,2022-09-30,3,3
"Xudun","SO1404","ML1",2022-09-01,2022-09-30,3,3
"Burco","SO1301","ML1",2022-09-01,2022-09-30,4,3.65251445770264
"Buuhoodle","SO1302","ML1",2022-09-01,2022-09-30,4,3.99691915512085
"Owdweyne","SO1303","ML1",2022-09-01,2022-09-30,4,3.6772997379303
"Sheikh","SO1304","ML1",2022-09-01,2022-09-30,2,2.16460156440735
"Berbera","SO1202","ML1",2022-09-01,2022-09-30,2,2.35758757591248
"Gebiley","SO1203","ML1",2022-09-01,2022-09-30,2,2.45261311531067
"Hargeysa","SO1201","ML1",2022-09-01,2022-09-30,3,2.90826916694641
"Baki","SO1102","ML1",2022-12-01,2023-01-31,2,2.31946325302124
"Borama","SO1101","ML1",2022-12-01,2023-01-31,3,2.53741121292114
"Lughaye","SO1103","ML1",2022-12-01,2023-01-31,3,2.98365211486816
"Zeylac","SO1104","ML1",2022-12-01,2023-01-31,3,2.8069314956665
"Ceel Barde","SO2502","ML1",2022-12-01,2023-01-31,2,2.002681016922
"Rab Dhuure","SO2505","ML1",2022-12-01,2023-01-31,3,2.84573888778687
"Tayeeglow","SO2503","ML1",2022-12-01,2023-01-31,4,3.44155836105347
"Waajid","SO2504","ML1",2022-12-01,2023-01-31,4,3.508544921875
"Xudur","SO2501","ML1",2022-12-01,2023-01-31,3,3.16709446907043
"Bondhere","SO2201","ML1",2022-12-01,2023-01-31,2,2
"Cabdulasis","SO2202","ML1",2022-12-01,2023-01-31,2,2
"Daynile","SO2203","ML1",2022-12-01,2023-01-31,2,2
"Dharkenley","SO2204","ML1",2022-12-01,2023-01-31,2,2.20857286453247
"Hamar Jabjab","SO2205","ML1",2022-12-01,2023-01-31,2,2
"Hamar Weyne","SO2206","ML1",2022-12-01,2023-01-31,2,2
"Hawl Wadaag","SO2207","ML1",2022-12-01,2023-01-31,2,2
"Heliwa","SO2208","ML1",2022-12-01,2023-01-31,2,2
"Hodan","SO2209","ML1",2022-12-01,2023-01-31,2,2
"Kahda","SO2210","ML1",2022-12-01,2023-01-31,2,2
"Karaan","SO2211","ML1",2022-12-01,2023-01-31,2,2
"Shangaani","SO2212","ML1",2022-12-01,2023-01-31,2,2
"Shibis","SO2213","ML1",2022-12-01,2023-01-31,2,2
"Unspecified","Unspecified","ML1",2022-12-01,2023-01-31,2,2.04404211044312
"Waaberi","SO2214","ML1",2022-12-01,2023-01-31,2,2
"Wadajir (Medina)","SO2215","ML1",2022-12-01,2023-01-31,2,2
"Wardhigley","SO2216","ML1",2022-12-01,2023-01-31,2,2
"Yaaqshid","SO2217","ML1",2022-12-01,2023-01-31,2,2
"Bandarbeyla","SO1602","ML1",2022-12-01,2023-01-31,3,2.99999976158142
"Bossaso","SO1601","ML1",2022-12-01,2023-01-31,3,3.00000023841858
"Caluula","SO1603","ML1",2022-12-01,2023-01-31,3,3
"Iskushuban","SO1604","ML1",2022-12-01,2023-01-31,3,2.99999976158142
"Qandala","SO1605","ML1",2022-12-01,2023-01-31,3,3
"Qardho","SO1606","ML1",2022-12-01,2023-01-31,3,3
"Baydhaba","SO2401","ML1",2022-12-01,2023-01-31,4,3.99947452545166
"Buur Hakaba","SO2402","ML1",2022-12-01,2023-01-31,4,3.87986421585083
"Diinsoor","SO2403","ML1",2022-12-01,2023-01-31,3,3.00402307510376
"Qansax Dheere","SO2404","ML1",2022-12-01,2023-01-31,4,3.9732620716095
"Cabudwaaq","SO1902","ML1",2022-12-01,2023-01-31,3,3
"Cadaado","SO1903","ML1",2022-12-01,2023-01-31,3,3
"Ceel Buur","SO1904","ML1",2022-12-01,2023-01-31,3,3.35271382331848
"Ceel Dheer","SO1905","ML1",2022-12-01,2023-01-31,4,3.99958109855652
"Dhuusamarreeb","SO1901","ML1",2022-12-01,2023-01-31,3,3.00289249420166
"Baardheere","SO2602","ML1",2022-12-01,2023-01-31,2,2.31879925727844
"Belet Xaawo","SO2603","ML1",2022-12-01,2023-01-31,2,2.06855249404907
"Ceel Waaq","SO2604","ML1",2022-12-01,2023-01-31,2,2.05318164825439
"Doolow","SO2605","ML1",2022-12-01,2023-01-31,3,2.84265518188477
"Garbahaarey","SO2601","ML1",2022-12-01,2023-01-31,2,2.46978235244751
"Luuq","SO2606","ML1",2022-12-01,2023-01-31,3,2.62382555007935
"Belet Weyne","SO2001","ML1",2022-12-01,2023-01-31,3,2.99956655502319
"Bulo Burto","SO2002","ML1",2022-12-01,2023-01-31,3,3.02655339241028
"Jalalaqsi","SO2003","ML1",2022-12-01,2023-01-31,3,2.99947905540466
"Afmadow","SO2802","ML1",2022-12-01,2023-01-31,2,1.72531092166901
"Badhaadhe","SO2803","ML1",2022-12-01,2023-01-31,2,1.84594202041626
"Jamaame","SO2804","ML1",2022-12-01,2023-01-31,2,2
"Kismaayo","SO2801","ML1",2022-12-01,2023-01-31,2,1.66586184501648
"Afgooye","SO2302","ML1",2022-12-01,2023-01-31,2,2.01509094238281
"Baraawe","SO2303","ML1",2022-12-01,2023-01-31,1,1.06894302368164
"Kurtunwaarey","SO2304","ML1",2022-12-01,2023-01-31,1,1.23791193962097
"Marka","SO2301","ML1",2022-12-01,2023-01-31,2,1.69113337993622
"Qoryooley","SO2305","ML1",2022-12-01,2023-01-31,1,1.47199392318726
"Sablaale","SO2306","ML1",2022-12-01,2023-01-31,1,1.16220831871033
"Wanla Weyn","SO2307","ML1",2022-12-01,2023-01-31,1,1.42403268814087
"Bu'aale","SO2701","ML1",2022-12-01,2023-01-31,2,2.29776477813721
"Jilib","SO2702","ML1",2022-12-01,2023-01-31,2,1.9565737247467
"Saakow","SO2703","ML1",2022-12-01,2023-01-31,1,1.71661019325256
"Adan Yabaal","SO2102","ML1",2022-12-01,2023-01-31,3,3.02067828178406
"Balcad","SO2103","ML1",2022-12-01,2023-01-31,3,2.83045649528503
"Cadale","SO2104","ML1",2022-12-01,2023-01-31,3,3
"Jowhar","SO2101","ML1",2022-12-01,2023-01-31,3,2.65031123161316
"Gaalkacyo","SO1801","ML1",2022-12-01,2023-01-31,3,3.00000023841858
"Galdogob","SO1802","ML1",2022-12-01,2023-01-31,3,3
"Hobyo","SO1803","ML1",2022-12-01,2023-01-31,3,3.1314172744751
"Jariiban","SO1804","ML1",2022-12-01,2023-01-31,3,3.00011014938354
"Xarardheere","SO1805","ML1",2022-12-01,2023-01-31,4,3.99795794487
"Burtinle","SO1702","ML1",2022-12-01,2023-01-31,3,3.00000715255737
"Eyl","SO1703","ML1",2022-12-01,2023-01-31,3,3
"Garoowe","SO1701","ML1",2022-12-01,2023-01-31,3,3.00014209747314
"Ceel Afweyn","SO1502","ML1",2022-12-01,2023-01-31,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2022-12-01,2023-01-31,3,3
"Laasqoray","SO1503","ML1",2022-12-01,2023-01-31,3,3
"Caynabo","SO1402","ML1",2022-12-01,2023-01-31,3,3.06069326400757
"Laas Caanood","SO1401","ML1",2022-12-01,2023-01-31,3,3.30027675628662
"Taleex","SO1403","ML1",2022-12-01,2023-01-31,3,3
"Xudun","SO1404","ML1",2022-12-01,2023-01-31,3,3
"Burco","SO1301","ML1",2022-12-01,2023-01-31,3,2.97021627426147
"Buuhoodle","SO1302","ML1",2022-12-01,2023-01-31,3,3.00179028511047
"Owdweyne","SO1303","ML1",2022-12-01,2023-01-31,3,3.01844096183777
"Sheikh","SO1304","ML1",2022-12-01,2023-01-31,2,2.16460156440735
"Berbera","SO1202","ML1",2022-12-01,2023-01-31,2,2.35758757591248
"Gebiley","SO1203","ML1",2022-12-01,2023-01-31,2,2.45261311531067
"Hargeysa","SO1201","ML1",2022-12-01,2023-01-31,3,2.66084170341492
"Baki","SO1102","ML2",2022-10-01,2023-01-31,2,2.31946325302124
"Borama","SO1101","ML2",2022-10-01,2023-01-31,3,2.53741121292114
"Lughaye","SO1103","ML2",2022-10-01,2023-01-31,3,2.98365211486816
"Zeylac","SO1104","ML2",2022-10-01,2023-01-31,3,2.8069314956665
"Ceel Barde","SO2502","ML2",2022-10-01,2023-01-31,3,3.00106883049011
"Rab Dhuure","SO2505","ML2",2022-10-01,2023-01-31,4,3.84573864936829
"Tayeeglow","SO2503","ML2",2022-10-01,2023-01-31,4,3.94589877128601
"Waajid","SO2504","ML2",2022-10-01,2023-01-31,4,4
"Xudur","SO2501","ML2",2022-10-01,2023-01-31,4,3.99511909484863
"Bondhere","SO2201","ML2",2022-10-01,2023-01-31,3,3
"Cabdulasis","SO2202","ML2",2022-10-01,2023-01-31,3,2.99999976158142
"Daynile","SO2203","ML2",2022-10-01,2023-01-31,3,3
"Dharkenley","SO2204","ML2",2022-10-01,2023-01-31,3,3
"Hamar Jabjab","SO2205","ML2",2022-10-01,2023-01-31,3,3.00000023841858
"Hamar Weyne","SO2206","ML2",2022-10-01,2023-01-31,3,3
"Hawl Wadaag","SO2207","ML2",2022-10-01,2023-01-31,3,3
"Heliwa","SO2208","ML2",2022-10-01,2023-01-31,3,3
"Hodan","SO2209","ML2",2022-10-01,2023-01-31,3,3
"Kahda","SO2210","ML2",2022-10-01,2023-01-31,3,3
"Karaan","SO2211","ML2",2022-10-01,2023-01-31,3,3
"Shangaani","SO2212","ML2",2022-10-01,2023-01-31,3,3
"Shibis","SO2213","ML2",2022-10-01,2023-01-31,3,2.99999976158142
"Unspecified","Unspecified","ML2",2022-10-01,2023-01-31,3,3.04404211044312
"Waaberi","SO2214","ML2",2022-10-01,2023-01-31,3,3
"Wadajir (Medina)","SO2215","ML2",2022-10-01,2023-01-31,3,3
"Wardhigley","SO2216","ML2",2022-10-01,2023-01-31,3,3
"Yaaqshid","SO2217","ML2",2022-10-01,2023-01-31,3,3.00000023841858
"Bandarbeyla","SO1602","ML2",2022-10-01,2023-01-31,4,4
"Bossaso","SO1601","ML2",2022-10-01,2023-01-31,3,3.30172252655029
"Caluula","SO1603","ML2",2022-10-01,2023-01-31,3,3
"Iskushuban","SO1604","ML2",2022-10-01,2023-01-31,4,3.57114696502686
"Qandala","SO1605","ML2",2022-10-01,2023-01-31,3,3.09156894683838
"Qardho","SO1606","ML2",2022-10-01,2023-01-31,4,4
"Baydhaba","SO2401","ML2",2022-10-01,2023-01-31,4,4
"Buur Hakaba","SO2402","ML2",2022-10-01,2023-01-31,4,3.76939821243286
"Diinsoor","SO2403","ML2",2022-10-01,2023-01-31,4,3.99975991249084
"Qansax Dheere","SO2404","ML2",2022-10-01,2023-01-31,4,4
"Cabudwaaq","SO1902","ML2",2022-10-01,2023-01-31,4,4
"Cadaado","SO1903","ML2",2022-10-01,2023-01-31,4,4
"Ceel Buur","SO1904","ML2",2022-10-01,2023-01-31,4,3.88682222366333
"Ceel Dheer","SO1905","ML2",2022-10-01,2023-01-31,4,4
"Dhuusamarreeb","SO1901","ML2",2022-10-01,2023-01-31,4,3.99776983261108
"Baardheere","SO2602","ML2",2022-10-01,2023-01-31,3,3.3185670375824
"Belet Xaawo","SO2603","ML2",2022-10-01,2023-01-31,3,3.06855249404907
"Ceel Waaq","SO2604","ML2",2022-10-01,2023-01-31,3,3.05318140983582
"Doolow","SO2605","ML2",2022-10-01,2023-01-31,4,3.84265518188477
"Garbahaarey","SO2601","ML2",2022-10-01,2023-01-31,3,3.46777439117432
"Luuq","SO2606","ML2",2022-10-01,2023-01-31,4,3.62270283699036
"Belet Weyne","SO2001","ML2",2022-10-01,2023-01-31,4,3.54778337478638
"Bulo Burto","SO2002","ML2",2022-10-01,2023-01-31,3,3.30075407028198
"Jalalaqsi","SO2003","ML2",2022-10-01,2023-01-31,3,3.48464298248291
"Afmadow","SO2802","ML2",2022-10-01,2023-01-31,3,2.6248140335083
"Badhaadhe","SO2803","ML2",2022-10-01,2023-01-31,3,3.04584741592407
"Jamaame","SO2804","ML2",2022-10-01,2023-01-31,3,3.39860534667969
"Kismaayo","SO2801","ML2",2022-10-01,2023-01-31,3,2.91900396347046
"Afgooye","SO2302","ML2",2022-10-01,2023-01-31,3,3.00142168998718
"Baraawe","SO2303","ML2",2022-10-01,2023-01-31,3,3.00040173530579
"Kurtunwaarey","SO2304","ML2",2022-10-01,2023-01-31,2,2.33869314193726
"Marka","SO2301","ML2",2022-10-01,2023-01-31,3,3
"Qoryooley","SO2305","ML2",2022-10-01,2023-01-31,2,2.46190881729126
"Sablaale","SO2306","ML2",2022-10-01,2023-01-31,2,2.19615912437439
"Wanla Weyn","SO2307","ML2",2022-10-01,2023-01-31,2,2.48843717575073
"Bu'aale","SO2701","ML2",2022-10-01,2023-01-31,3,3.31487011909485
"Jilib","SO2702","ML2",2022-10-01,2023-01-31,3,3.32477879524231
"Saakow","SO2703","ML2",2022-10-01,2023-01-31,2,2.67490839958191
"Adan Yabaal","SO2102","ML2",2022-10-01,2023-01-31,4,3.94753789901733
"Balcad","SO2103","ML2",2022-10-01,2023-01-31,4,3.83045649528503
"Cadale","SO2104","ML2",2022-10-01,2023-01-31,4,3.97044205665588
"Jowhar","SO2101","ML2",2022-10-01,2023-01-31,4,3.64875483512878
"Gaalkacyo","SO1801","ML2",2022-10-01,2023-01-31,4,4
"Galdogob","SO1802","ML2",2022-10-01,2023-01-31,4,4
"Hobyo","SO1803","ML2",2022-10-01,2023-01-31,4,4
"Jariiban","SO1804","ML2",2022-10-01,2023-01-31,4,4
"Xarardheere","SO1805","ML2",2022-10-01,2023-01-31,4,4
"Burtinle","SO1702","ML2",2022-10-01,2023-01-31,4,4
"Eyl","SO1703","ML2",2022-10-01,2023-01-31,4,4
"Garoowe","SO1701","ML2",2022-10-01,2023-01-31,4,4
"Ceel Afweyn","SO1502","ML2",2022-10-01,2023-01-31,3,3.17353248596191
"Ceerigaabo","SO1501","ML2",2022-10-01,2023-01-31,4,3.6903030872345
"Laasqoray","SO1503","ML2",2022-10-01,2023-01-31,4,3.51126146316528
"Caynabo","SO1402","ML2",2022-10-01,2023-01-31,4,3.94842648506165
"Laas Caanood","SO1401","ML2",2022-10-01,2023-01-31,4,4
"Taleex","SO1403","ML2",2022-10-01,2023-01-31,4,4
"Xudun","SO1404","ML2",2022-10-01,2023-01-31,4,4
"Burco","SO1301","ML2",2022-10-01,2023-01-31,4,3.65338897705078
"Buuhoodle","SO1302","ML2",2022-10-01,2023-01-31,4,4
"Owdweyne","SO1303","ML2",2022-10-01,2023-01-31,4,3.6772997379303
"Sheikh","SO1304","ML2",2022-10-01,2023-01-31,2,2.16460156440735
"Berbera","SO1202","ML2",2022-10-01,2023-01-31,2,2.35758757591248
"Gebiley","SO1203","ML2",2022-10-01,2023-01-31,2,2.45261311531067
"Hargeysa","SO1201","ML2",2022-10-01,2023-01-31,3,2.90826916694641
"Baki","SO1102","ML2",2023-02-01,2023-05-31,2,2.32215714454651
"Borama","SO1101","ML2",2023-02-01,2023-05-31,4,3.06952047348022
"Lughaye","SO1103","ML2",2023-02-01,2023-05-31,3,2.98431253433228
"Zeylac","SO1104","ML2",2023-02-01,2023-05-31,3,2.80823683738708
"Ceel Barde","SO2502","ML2",2023-02-01,2023-05-31,2,2.00106883049011
"Rab Dhuure","SO2505","ML2",2023-02-01,2023-05-31,3,2.84717583656311
"Tayeeglow","SO2503","ML2",2023-02-01,2023-05-31,4,3.43840003013611
"Waajid","SO2504","ML2",2023-02-01,2023-05-31,3,3.49193549156189
"Xudur","SO2501","ML2",2023-02-01,2023-05-31,3,3.16780304908752
"Bondhere","SO2201","ML2",2023-02-01,2023-05-31,2,2
"Cabdulasis","SO2202","ML2",2023-02-01,2023-05-31,2,2
"Daynile","SO2203","ML2",2023-02-01,2023-05-31,2,2
"Dharkenley","SO2204","ML2",2023-02-01,2023-05-31,2,2.20857286453247
"Hamar Jabjab","SO2205","ML2",2023-02-01,2023-05-31,2,2
"Hamar Weyne","SO2206","ML2",2023-02-01,2023-05-31,2,2
"Hawl Wadaag","SO2207","ML2",2023-02-01,2023-05-31,2,2
"Heliwa","SO2208","ML2",2023-02-01,2023-05-31,2,2
"Hodan","SO2209","ML2",2023-02-01,2023-05-31,2,2
"Kahda","SO2210","ML2",2023-02-01,2023-05-31,2,2
"Karaan","SO2211","ML2",2023-02-01,2023-05-31,2,2
"Shangaani","SO2212","ML2",2023-02-01,2023-05-31,2,2
"Shibis","SO2213","ML2",2023-02-01,2023-05-31,2,2
"Unspecified","Unspecified","ML2",2023-02-01,2023-05-31,2,2.08808422088623
"Waaberi","SO2214","ML2",2023-02-01,2023-05-31,2,2
"Wadajir (Medina)","SO2215","ML2",2023-02-01,2023-05-31,2,2
"Wardhigley","SO2216","ML2",2023-02-01,2023-05-31,2,2
"Yaaqshid","SO2217","ML2",2023-02-01,2023-05-31,2,2
"Bandarbeyla","SO1602","ML2",2023-02-01,2023-05-31,3,3.00017309188843
"Bossaso","SO1601","ML2",2023-02-01,2023-05-31,3,3.00000023841858
"Caluula","SO1603","ML2",2023-02-01,2023-05-31,3,3
"Iskushuban","SO1604","ML2",2023-02-01,2023-05-31,3,3.0672459602356
"Qandala","SO1605","ML2",2023-02-01,2023-05-31,3,3
"Qardho","SO1606","ML2",2023-02-01,2023-05-31,3,3
"Baydhaba","SO2401","ML2",2023-02-01,2023-05-31,5,4.99389314651489
"Buur Hakaba","SO2402","ML2",2023-02-01,2023-05-31,5,4.30520963668823
"Diinsoor","SO2403","ML2",2023-02-01,2023-05-31,4,4.00203418731689
"Qansax Dheere","SO2404","ML2",2023-02-01,2023-05-31,4,4.00018358230591
"Cabudwaaq","SO1902","ML2",2023-02-01,2023-05-31,3,3
"Cadaado","SO1903","ML2",2023-02-01,2023-05-31,3,2.99628233909607
"Ceel Buur","SO1904","ML2",2023-02-01,2023-05-31,4,3.71978139877319
"Ceel Dheer","SO1905","ML2",2023-02-01,2023-05-31,4,3.99945831298828
"Dhuusamarreeb","SO1901","ML2",2023-02-01,2023-05-31,3,2.99877214431763
"Baardheere","SO2602","ML2",2023-02-01,2023-05-31,2,2.39547491073608
"Belet Xaawo","SO2603","ML2",2023-02-01,2023-05-31,2,2.06855249404907
"Ceel Waaq","SO2604","ML2",2023-02-01,2023-05-31,2,2.05318164825439
"Doolow","SO2605","ML2",2023-02-01,2023-05-31,3,2.84265518188477
"Garbahaarey","SO2601","ML2",2023-02-01,2023-05-31,2,2.48479795455933
"Luuq","SO2606","ML2",2023-02-01,2023-05-31,3,2.62543725967407
"Belet Weyne","SO2001","ML2",2023-02-01,2023-05-31,2,2.64343929290771
"Bulo Burto","SO2002","ML2",2023-02-01,2023-05-31,2,2.5113537311554
"Jalalaqsi","SO2003","ML2",2023-02-01,2023-05-31,2,2.81413912773132
"Afmadow","SO2802","ML2",2023-02-01,2023-05-31,1,1.38687610626221
"Badhaadhe","SO2803","ML2",2023-02-01,2023-05-31,1,1.55672109127045
"Jamaame","SO2804","ML2",2023-02-01,2023-05-31,2,2.40320515632629
"Kismaayo","SO2801","ML2",2023-02-01,2023-05-31,3,2.02960801124573
"Afgooye","SO2302","ML2",2023-02-01,2023-05-31,2,2.01652526855469
"Baraawe","SO2303","ML2",2023-02-01,2023-05-31,1,1.07472741603851
"Kurtunwaarey","SO2304","ML2",2023-02-01,2023-05-31,2,2.22920632362366
"Marka","SO2301","ML2",2023-02-01,2023-05-31,2,2.18873715400696
"Qoryooley","SO2305","ML2",2023-02-01,2023-05-31,2,2.21796655654907
"Sablaale","SO2306","ML2",2023-02-01,2023-05-31,1,1.2028933763504
"Wanla Weyn","SO2307","ML2",2023-02-01,2023-05-31,1,1.49255239963531
"Bu'aale","SO2701","ML2",2023-02-01,2023-05-31,3,2.97620844841003
"Jilib","SO2702","ML2",2023-02-01,2023-05-31,3,2.9119291305542
"Saakow","SO2703","ML2",2023-02-01,2023-05-31,1,2.02465796470642
"Adan Yabaal","SO2102","ML2",2023-02-01,2023-05-31,3,3.21027946472168
"Balcad","SO2103","ML2",2023-02-01,2023-05-31,4,3.35588502883911
"Cadale","SO2104","ML2",2023-02-01,2023-05-31,3,3.27737998962402
"Jowhar","SO2101","ML2",2023-02-01,2023-05-31,4,3.53398823738098
"Gaalkacyo","SO1801","ML2",2023-02-01,2023-05-31,2,2.39139676094055
"Galdogob","SO1802","ML2",2023-02-01,2023-05-31,2,2
"Hobyo","SO1803","ML2",2023-02-01,2023-05-31,3,3.23813319206238
"Jariiban","SO1804","ML2",2023-02-01,2023-05-31,3,2.95786714553833
"Xarardheere","SO1805","ML2",2023-02-01,2023-05-31,4,3.59355926513672
"Burtinle","SO1702","ML2",2023-02-01,2023-05-31,2,2.00000739097595
"Eyl","SO1703","ML2",2023-02-01,2023-05-31,3,2.79354000091553
"Garoowe","SO1701","ML2",2023-02-01,2023-05-31,3,2.81027579307556
"Ceel Afweyn","SO1502","ML2",2023-02-01,2023-05-31,3,2.84874224662781
"Ceerigaabo","SO1501","ML2",2023-02-01,2023-05-31,3,3
"Laasqoray","SO1503","ML2",2023-02-01,2023-05-31,3,3
