"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Laas Caanood","SO1401","proj",2021-04-01,2021-06-01,3,3
"Taleex","SO1403","proj",2021-04-01,2021-06-01,3,3
"Xudun","SO1404","proj",2021-04-01,2021-06-01,3,2.99999976158142
"Burco","SO1301","proj",2021-04-01,2021-06-01,3,3.00000023841858
"Buuhoodle","SO1302","proj",2021-04-01,2021-06-01,3,3
"Owdweyne","SO1303","proj",2021-04-01,2021-06-01,3,2.99885392189026
"Sheikh","SO1304","proj",2021-04-01,2021-06-01,3,3
"Berbera","SO1202","proj",2021-04-01,2021-06-01,3,2.99867391586304
"Gebiley","SO1203","proj",2021-04-01,2021-06-01,2,2
"Hargeysa","SO1201","proj",2021-04-01,2021-06-01,2,2.00250911712646
"Baki","SO1102","proj",2022-10-01,2022-12-01,2,2.63669419288635
"Borama","SO1101","proj",2022-10-01,2022-12-01,4,3.07328248023987
"Lughaye","SO1103","proj",2022-10-01,2022-12-01,4,3.96953105926514
"Zeylac","SO1104","proj",2022-10-01,2022-12-01,4,3.61359786987305
"Ceel Barde","SO2502","proj",2022-10-01,2022-12-01,3,3.00192451477051
"Rab Dhuure","SO2505","proj",2022-10-01,2022-12-01,4,3.84571170806885
"Tayeeglow","SO2503","proj",2022-10-01,2022-12-01,4,3.94242668151855
"Waajid","SO2504","proj",2022-10-01,2022-12-01,4,4.01125383377075
"Xudur","SO2501","proj",2022-10-01,2022-12-01,4,4.00050258636475
"Bondhere","SO2201","proj",2022-10-01,2022-12-01,3,3
"Cabdulasis","SO2202","proj",2022-10-01,2022-12-01,3,3
"Daynile","SO2203","proj",2022-10-01,2022-12-01,3,3
"Dharkenley","SO2204","proj",2022-10-01,2022-12-01,3,3
"Hamar Jabjab","SO2205","proj",2022-10-01,2022-12-01,3,3
"Hamar Weyne","SO2206","proj",2022-10-01,2022-12-01,3,3
"Hawl Wadaag","SO2207","proj",2022-10-01,2022-12-01,3,3
"Heliwa","SO2208","proj",2022-10-01,2022-12-01,3,3
"Hodan","SO2209","proj",2022-10-01,2022-12-01,3,3
"Kahda","SO2210","proj",2022-10-01,2022-12-01,3,3
"Karaan","SO2211","proj",2022-10-01,2022-12-01,3,3
"Shangaani","SO2212","proj",2022-10-01,2022-12-01,3,3
"Shibis","SO2213","proj",2022-10-01,2022-12-01,3,3
"Unspecified","Unspecified","proj",2022-10-01,2022-12-01,3,3
"Waaberi","SO2214","proj",2022-10-01,2022-12-01,3,3
"Wadajir (Medina)","SO2215","proj",2022-10-01,2022-12-01,3,3
"Wardhigley","SO2216","proj",2022-10-01,2022-12-01,3,3
"Yaaqshid","SO2217","proj",2022-10-01,2022-12-01,3,3
"Bandarbeyla","SO1602","proj",2022-10-01,2022-12-01,4,4
"Bossaso","SO1601","proj",2022-10-01,2022-12-01,3,3.30259728431702
"Caluula","SO1603","proj",2022-10-01,2022-12-01,3,3
"Iskushuban","SO1604","proj",2022-10-01,2022-12-01,4,3.57157969474792
"Qandala","SO1605","proj",2022-10-01,2022-12-01,3,3.09145402908325
"Qardho","SO1606","proj",2022-10-01,2022-12-01,4,4
"Baydhaba","SO2401","proj",2022-10-01,2022-12-01,5,4.99841117858887
"Buur Hakaba","SO2402","proj",2022-10-01,2022-12-01,5,4.99280071258545
"Diinsoor","SO2403","proj",2022-10-01,2022-12-01,4,4.00136756896973
"Qansax Dheere","SO2404","proj",2022-10-01,2022-12-01,4,4.00536775588989
"Cabudwaaq","SO1902","proj",2022-10-01,2022-12-01,4,4
"Cadaado","SO1903","proj",2022-10-01,2022-12-01,4,4
"Ceel Buur","SO1904","proj",2022-10-01,2022-12-01,4,3.88720989227295
"Ceel Dheer","SO1905","proj",2022-10-01,2022-12-01,4,3.99897694587708
"Dhuusamarreeb","SO1901","proj",2022-10-01,2022-12-01,4,3.99768447875977
"Baardheere","SO2602","proj",2022-10-01,2022-12-01,3,3.20881223678589
"Belet Xaawo","SO2603","proj",2022-10-01,2022-12-01,3,3.06961607933044
"Ceel Waaq","SO2604","proj",2022-10-01,2022-12-01,3,3.05254888534546
"Doolow","SO2605","proj",2022-10-01,2022-12-01,4,3.52917742729187
"Garbahaarey","SO2601","proj",2022-10-01,2022-12-01,3,3.3360583782196
"Luuq","SO2606","proj",2022-10-01,2022-12-01,3,3.49408054351807
"Belet Weyne","SO2001","proj",2022-10-01,2022-12-01,4,3.508061170578
"Bulo Burto","SO2002","proj",2022-10-01,2022-12-01,3,3.22485327720642
"Jalalaqsi","SO2003","proj",2022-10-01,2022-12-01,3,3.32513332366943
"Afmadow","SO2802","proj",2022-10-01,2022-12-01,3,2.72452044487
"Badhaadhe","SO2803","proj",2022-10-01,2022-12-01,3,2.84575438499451
"Jamaame","SO2804","proj",2022-10-01,2022-12-01,3,3
"Kismaayo","SO2801","proj",2022-10-01,2022-12-01,3,2.66660618782043
"Afgooye","SO2302","proj",2022-10-01,2022-12-01,3,3.0007381439209
"Baraawe","SO2303","proj",2022-10-01,2022-12-01,2,2.06866240501404
"Kurtunwaarey","SO2304","proj",2022-10-01,2022-12-01,2,2.23472166061401
"Marka","SO2301","proj",2022-10-01,2022-12-01,3,2.62196469306946
"Qoryooley","SO2305","proj",2022-10-01,2022-12-01,2,2.47050213813782
"Sablaale","SO2306","proj",2022-10-01,2022-12-01,2,2.15991568565369
"Wanla Weyn","SO2307","proj",2022-10-01,2022-12-01,2,2.42459630966187
"Bu'aale","SO2701","proj",2022-10-01,2022-12-01,3,3.30208587646484
"Jilib","SO2702","proj",2022-10-01,2022-12-01,3,2.95668244361877
"Saakow","SO2703","proj",2022-10-01,2022-12-01,2,2.71432137489319
"Adan Yabaal","SO2102","proj",2022-10-01,2022-12-01,3,2.95260334014893
"Balcad","SO2103","proj",2022-10-01,2022-12-01,3,3.39863157272339
"Cadale","SO2104","proj",2022-10-01,2022-12-01,3,2.99987077713013
"Jowhar","SO2101","proj",2022-10-01,2022-12-01,4,3.44888997077942
"Gaalkacyo","SO1801","proj",2022-10-01,2022-12-01,4,4
"Galdogob","SO1802","proj",2022-10-01,2022-12-01,4,4
"Hobyo","SO1803","proj",2022-10-01,2022-12-01,4,4
"Jariiban","SO1804","proj",2022-10-01,2022-12-01,4,4
"Xarardheere","SO1805","proj",2022-10-01,2022-12-01,4,4
"Burtinle","SO1702","proj",2022-10-01,2022-12-01,4,4
"Eyl","SO1703","proj",2022-10-01,2022-12-01,4,4
"Garoowe","SO1701","proj",2022-10-01,2022-12-01,4,4
"Ceel Afweyn","SO1502","proj",2022-10-01,2022-12-01,4,3.61119079589844
"Ceerigaabo","SO1501","proj",2022-10-01,2022-12-01,4,4
"Laasqoray","SO1503","proj",2022-10-01,2022-12-01,4,3.99928140640259
"Caynabo","SO1402","proj",2022-10-01,2022-12-01,4,3.94288468360901
"Laas Caanood","SO1401","proj",2022-10-01,2022-12-01,4,4
"Taleex","SO1403","proj",2022-10-01,2022-12-01,4,4
"Xudun","SO1404","proj",2022-10-01,2022-12-01,4,4
"Burco","SO1301","proj",2022-10-01,2022-12-01,4,3.6517059803009
"Buuhoodle","SO1302","proj",2022-10-01,2022-12-01,4,4
"Owdweyne","SO1303","proj",2022-10-01,2022-12-01,4,3.67706680297852
"Sheikh","SO1304","proj",2022-10-01,2022-12-01,2,2.16539072990417
"Berbera","SO1202","proj",2022-10-01,2022-12-01,2,2.71586775779724
"Gebiley","SO1203","proj",2022-10-01,2022-12-01,2,2.90354752540588
"Hargeysa","SO1201","proj",2022-10-01,2022-12-01,4,3.32093644142151
"Baki","SO1102","proj",2023-01-01,2023-03-01,2,2.396644115448
"Borama","SO1101","proj",2023-01-01,2023-03-01,2,2.89244270324707
"Lughaye","SO1103","proj",2023-01-01,2023-03-01,3,2.98476552963257
"Zeylac","SO1104","proj",2023-01-01,2023-03-01,3,2.80679893493652
"Ceel Barde","SO2502","proj",2023-01-01,2023-03-01,2,2.00297927856445
"Rab Dhuure","SO2505","proj",2023-01-01,2023-03-01,3,2.84692001342773
"Tayeeglow","SO2503","proj",2023-01-01,2023-03-01,4,3.43329381942749
"Waajid","SO2504","proj",2023-01-01,2023-03-01,4,3.50979471206665
"Xudur","SO2501","proj",2023-01-01,2023-03-01,3,3.16884160041809
"Bondhere","SO2201","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Cabdulasis","SO2202","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Daynile","SO2203","proj",2023-01-01,2023-03-01,2,2
"Dharkenley","SO2204","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Hamar Jabjab","SO2205","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Hamar Weyne","SO2206","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Hawl Wadaag","SO2207","proj",2023-01-01,2023-03-01,2,2
"Heliwa","SO2208","proj",2023-01-01,2023-03-01,4,4
"Hodan","SO2209","proj",2023-01-01,2023-03-01,2,2
"Kahda","SO2210","proj",2023-01-01,2023-03-01,2,2
"Karaan","SO2211","proj",2023-01-01,2023-03-01,4,4
"Shangaani","SO2212","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Shibis","SO2213","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Unspecified","Unspecified","proj",2023-01-01,2023-03-01,4,4
"Waaberi","SO2214","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Wadajir (Medina)","SO2215","proj",2023-01-01,2023-03-01,4,3.05643248558044
"Wardhigley","SO2216","proj",2023-01-01,2023-03-01,2,2
"Yaaqshid","SO2217","proj",2023-01-01,2023-03-01,2,2
"Bandarbeyla","SO1602","proj",2023-01-01,2023-03-01,3,3
"Bossaso","SO1601","proj",2023-01-01,2023-03-01,3,2.99999976158142
"Caluula","SO1603","proj",2023-01-01,2023-03-01,3,3
"Iskushuban","SO1604","proj",2023-01-01,2023-03-01,3,3
"Qandala","SO1605","proj",2023-01-01,2023-03-01,3,3
"Qardho","SO1606","proj",2023-01-01,2023-03-01,3,3
"Baydhaba","SO2401","proj",2023-01-01,2023-03-01,4,3.99962735176086
"Buur Hakaba","SO2402","proj",2023-01-01,2023-03-01,4,3.87909293174744
"Diinsoor","SO2403","proj",2023-01-01,2023-03-01,3,3.00136756896973
"Qansax Dheere","SO2404","proj",2023-01-01,2023-03-01,3,3.00949907302856
"Cabudwaaq","SO1902","proj",2023-01-01,2023-03-01,3,3
"Cadaado","SO1903","proj",2023-01-01,2023-03-01,3,3
"Ceel Buur","SO1904","proj",2023-01-01,2023-03-01,3,3.35250854492188
"Ceel Dheer","SO1905","proj",2023-01-01,2023-03-01,4,4
"Dhuusamarreeb","SO1901","proj",2023-01-01,2023-03-01,3,3.00212407112122
"Baardheere","SO2602","proj",2023-01-01,2023-03-01,3,3.13026428222656
"Belet Xaawo","SO2603","proj",2023-01-01,2023-03-01,3,3.06961607933044
"Ceel Waaq","SO2604","proj",2023-01-01,2023-03-01,3,3.05254888534546
"Doolow","SO2605","proj",2023-01-01,2023-03-01,4,3.52917742729187
"Garbahaarey","SO2601","proj",2023-01-01,2023-03-01,3,3.33392667770386
"Luuq","SO2606","proj",2023-01-01,2023-03-01,3,3.49136972427368
"Belet Weyne","SO2001","proj",2023-01-01,2023-03-01,3,3.09410643577576
"Bulo Burto","SO2002","proj",2023-01-01,2023-03-01,3,3.20881247520447
"Jalalaqsi","SO2003","proj",2023-01-01,2023-03-01,3,3.32263016700745
"Afmadow","SO2802","proj",2023-01-01,2023-03-01,2,1.82465314865112
"Badhaadhe","SO2803","proj",2023-01-01,2023-03-01,2,2.04558610916138
"Jamaame","SO2804","proj",2023-01-01,2023-03-01,2,2.39649868011475
"Kismaayo","SO2801","proj",2023-01-01,2023-03-01,2,1.92037129402161
"Afgooye","SO2302","proj",2023-01-01,2023-03-01,2,2.27484321594238
"Baraawe","SO2303","proj",2023-01-01,2023-03-01,1,1.13694214820862
"Kurtunwaarey","SO2304","proj",2023-01-01,2023-03-01,1,1.46384787559509
"Marka","SO2301","proj",2023-01-01,2023-03-01,3,2.27741479873657
"Qoryooley","SO2305","proj",2023-01-01,2023-03-01,1,1.68629741668701
"Sablaale","SO2306","proj",2023-01-01,2023-03-01,1,1.31242871284485
"Wanla Weyn","SO2307","proj",2023-01-01,2023-03-01,1,1.42417371273041
"Bu'aale","SO2701","proj",2023-01-01,2023-03-01,2,2.30427241325378
"Jilib","SO2702","proj",2023-01-01,2023-03-01,2,2.32435584068298
"Saakow","SO2703","proj",2023-01-01,2023-03-01,1,1.85315990447998
"Adan Yabaal","SO2102","proj",2023-01-01,2023-03-01,4,3.84531116485596
"Balcad","SO2103","proj",2023-01-01,2023-03-01,4,3.66006803512573
"Cadale","SO2104","proj",2023-01-01,2023-03-01,4,3.91359519958496
"Jowhar","SO2101","proj",2023-01-01,2023-03-01,4,3.4072961807251
"Gaalkacyo","SO1801","proj",2023-01-01,2023-03-01,3,3
"Galdogob","SO1802","proj",2023-01-01,2023-03-01,3,3.00000023841858
"Hobyo","SO1803","proj",2023-01-01,2023-03-01,3,3.09872984886169
"Jariiban","SO1804","proj",2023-01-01,2023-03-01,3,3.00018882751465
"Xarardheere","SO1805","proj",2023-01-01,2023-03-01,4,3.98412322998047
"Burtinle","SO1702","proj",2023-01-01,2023-03-01,3,3.00122666358948
"Eyl","SO1703","proj",2023-01-01,2023-03-01,3,3
"Garoowe","SO1701","proj",2023-01-01,2023-03-01,3,3.00022435188293
"Ceel Afweyn","SO1502","proj",2023-01-01,2023-03-01,3,2.80559539794922
"Ceerigaabo","SO1501","proj",2023-01-01,2023-03-01,3,3
"Laasqoray","SO1503","proj",2023-01-01,2023-03-01,3,3
"Caynabo","SO1402","proj",2023-01-01,2023-03-01,3,3.05966567993164
"Laas Caanood","SO1401","proj",2023-01-01,2023-03-01,3,3.30342507362366
"Taleex","SO1403","proj",2023-01-01,2023-03-01,3,3
"Xudun","SO1404","proj",2023-01-01,2023-03-01,3,3
"Burco","SO1301","proj",2023-01-01,2023-03-01,4,3.65151762962341
"Buuhoodle","SO1302","proj",2023-01-01,2023-03-01,4,3.99485421180725
"Owdweyne","SO1303","proj",2023-01-01,2023-03-01,4,3.67706680297852
"Sheikh","SO1304","proj",2023-01-01,2023-03-01,2,2.16539072990417
"Berbera","SO1202","proj",2023-01-01,2023-03-01,2,2.35793399810791
"Gebiley","SO1203","proj",2023-01-01,2023-03-01,2,2.90354752540588
"Hargeysa","SO1201","proj",2023-01-01,2023-03-01,4,3.32093644142151
"Baki","SO1102","proj",2023-04-01,2023-06-01,2,2.31834721565247
"Borama","SO1101","proj",2023-04-01,2023-06-01,3,2.53730750083923
"Lughaye","SO1103","proj",2023-04-01,2023-06-01,3,2.98477602005005
"Zeylac","SO1104","proj",2023-04-01,2023-06-01,3,2.80653667449951
"Ceel Barde","SO2502","proj",2023-04-01,2023-06-01,2,2.00192427635193
"Rab Dhuure","SO2505","proj",2023-04-01,2023-06-01,3,2.84487128257751
"Tayeeglow","SO2503","proj",2023-04-01,2023-06-01,3,2.94205760955811
"Waajid","SO2504","proj",2023-04-01,2023-06-01,3,2.99999976158142
"Xudur","SO2501","proj",2023-04-01,2023-06-01,3,2.99676966667175
"Bondhere","SO2201","proj",2023-04-01,2023-06-01,3,3
"Cabdulasis","SO2202","proj",2023-04-01,2023-06-01,3,3
"Daynile","SO2203","proj",2023-04-01,2023-06-01,3,3
"Dharkenley","SO2204","proj",2023-04-01,2023-06-01,3,2.79119634628296
"Hamar Jabjab","SO2205","proj",2023-04-01,2023-06-01,3,2.99999976158142
"Hamar Weyne","SO2206","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Hawl Wadaag","SO2207","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Heliwa","SO2208","proj",2023-04-01,2023-06-01,3,3
"Hodan","SO2209","proj",2023-04-01,2023-06-01,3,3
"Kahda","SO2210","proj",2023-04-01,2023-06-01,3,2.98900318145752
"Karaan","SO2211","proj",2023-04-01,2023-06-01,3,2.99999976158142
"Shangaani","SO2212","proj",2023-04-01,2023-06-01,3,3
"Shibis","SO2213","proj",2023-04-01,2023-06-01,3,3
"Unspecified","Unspecified","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Waaberi","SO2214","proj",2023-04-01,2023-06-01,3,3
"Wadajir (Medina)","SO2215","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Wardhigley","SO2216","proj",2023-04-01,2023-06-01,3,2.99999976158142
"Yaaqshid","SO2217","proj",2023-04-01,2023-06-01,3,3
"Bandarbeyla","SO1602","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Bossaso","SO1601","proj",2023-04-01,2023-06-01,3,3
"Caluula","SO1603","proj",2023-04-01,2023-06-01,3,3.00000023841858
"Iskushuban","SO1604","proj",2023-04-01,2023-06-01,3,3
"Qandala","SO1605","proj",2023-04-01,2023-06-01,3,3
"Qardho","SO1606","proj",2023-04-01,2023-06-01,3,3
"Baydhaba","SO2401","proj",2023-04-01,2023-06-01,3,3.00168061256409
"Buur Hakaba","SO2402","proj",2023-04-01,2023-06-01,4,3.76440262794495
"Diinsoor","SO2403","proj",2023-04-01,2023-06-01,4,3.99545216560364
"Qansax Dheere","SO2404","proj",2023-04-01,2023-06-01,3,3.00276970863342
"Cabudwaaq","SO1902","proj",2023-04-01,2023-06-01,3,3
"Cadaado","SO1903","proj",2023-04-01,2023-06-01,3,3
"Ceel Buur","SO1904","proj",2023-04-01,2023-06-01,3,2.88720989227295
"Ceel Dheer","SO1905","proj",2023-04-01,2023-06-01,3,3.38867473602295
"Dhuusamarreeb","SO1901","proj",2023-04-01,2023-06-01,3,2.99768471717834
"Baardheere","SO2602","proj",2023-04-01,2023-06-01,2,2.31858396530151
"Belet Xaawo","SO2603","proj",2023-04-01,2023-06-01,2,2.0696132183075
"Ceel Waaq","SO2604","proj",2023-04-01,2023-06-01,2,2.0525484085083
"Doolow","SO2605","proj",2023-04-01,2023-06-01,3,2.84522843360901
"Garbahaarey","SO2601","proj",2023-04-01,2023-06-01,2,2.46744894981384
"Luuq","SO2606","proj",2023-04-01,2023-06-01,3,2.62154841423035
"Belet Weyne","SO2001","proj",2023-04-01,2023-06-01,2,2.64212965965271
"Bulo Burto","SO2002","proj",2023-04-01,2023-06-01,2,2.48379349708557
"Jalalaqsi","SO2003","proj",2023-04-01,2023-06-01,2,2.80960655212402
"Afmadow","SO2802","proj",2023-04-01,2023-06-01,1,1.24325549602509
"Badhaadhe","SO2803","proj",2023-04-01,2023-06-01,1,1.19983351230621
"Jamaame","SO2804","proj",2023-04-01,2023-06-01,2,1.99899137020111
"Kismaayo","SO2801","proj",2023-04-01,2023-06-01,1,1.30225503444672
"Afgooye","SO2302","proj",2023-04-01,2023-06-01,2,2.04963397979736
"Baraawe","SO2303","proj",2023-04-01,2023-06-01,1,1.06854033470154
"Kurtunwaarey","SO2304","proj",2023-04-01,2023-06-01,1,1.23192381858826
"Marka","SO2301","proj",2023-04-01,2023-06-01,2,1.69642186164856
"Qoryooley","SO2305","proj",2023-04-01,2023-06-01,1,1.46516358852386
"Sablaale","SO2306","proj",2023-04-01,2023-06-01,1,1.16027545928955
"Wanla Weyn","SO2307","proj",2023-04-01,2023-06-01,1,1.42136347293854
"Bu'aale","SO2701","proj",2023-04-01,2023-06-01,1,1.80970907211304
"Jilib","SO2702","proj",2023-04-01,2023-06-01,2,1.66491532325745
"Saakow","SO2703","proj",2023-04-01,2023-06-01,1,1.7159343957901
"Adan Yabaal","SO2102","proj",2023-04-01,2023-06-01,3,2.89722847938538
"Balcad","SO2103","proj",2023-04-01,2023-06-01,3,3.22769165039062
"Cadale","SO2104","proj",2023-04-01,2023-06-01,3,2.9420907497406
"Jowhar","SO2101","proj",2023-04-01,2023-06-01,4,3.20638036727905
"Gaalkacyo","SO1801","proj",2023-04-01,2023-06-01,3,2.69443297386169
"Galdogob","SO1802","proj",2023-04-01,2023-06-01,2,2.0055410861969
"Hobyo","SO1803","proj",2023-04-01,2023-06-01,3,3.13134980201721
"Jariiban","SO1804","proj",2023-04-01,2023-06-01,3,2.94456100463867
"Xarardheere","SO1805","proj",2023-04-01,2023-06-01,4,3.58985137939453
"Burtinle","SO1702","proj",2023-04-01,2023-06-01,2,2.00124430656433
"Eyl","SO1703","proj",2023-04-01,2023-06-01,3,2.79398679733276
"Garoowe","SO1701","proj",2023-04-01,2023-06-01,3,2.81036686897278
"Ceel Afweyn","SO1502","proj",2023-04-01,2023-06-01,3,2.80563807487488
"Ceerigaabo","SO1501","proj",2023-04-01,2023-06-01,3,3
"Laasqoray","SO1503","proj",2023-04-01,2023-06-01,3,3
"Caynabo","SO1402","proj",2023-04-01,2023-06-01,3,2.97054290771484
"Laas Caanood","SO1401","proj",2023-04-01,2023-06-01,3,2.99933052062988
"Taleex","SO1403","proj",2023-04-01,2023-06-01,3,3
"Xudun","SO1404","proj",2023-04-01,2023-06-01,3,3
"Burco","SO1301","proj",2023-04-01,2023-06-01,3,2.96892499923706
"Buuhoodle","SO1302","proj",2023-04-01,2023-06-01,3,2.99240517616272
"Owdweyne","SO1303","proj",2023-04-01,2023-06-01,3,3.0178382396698
"Sheikh","SO1304","proj",2023-04-01,2023-06-01,2,2.16539072990417
"Berbera","SO1202","proj",2023-04-01,2023-06-01,2,2.35846304893494
"Gebiley","SO1203","proj",2023-04-01,2023-06-01,2,2.45200943946838
"Hargeysa","SO1201","proj",2023-04-01,2023-06-01,3,2.66055774688721
"Baki","SO1102","proj",2023-10-01,2023-12-01,2,2.08039808273315
"Borama","SO1101","proj",2023-10-01,2023-12-01,2,2.35241770744324
"Lughaye","SO1103","proj",2023-10-01,2023-12-01,2,2
"Zeylac","SO1104","proj",2023-10-01,2023-12-01,2,2
"Ceel Barde","SO2502","proj",2023-10-01,2023-12-01,2,2
"Rab Dhuure","SO2505","proj",2023-10-01,2023-12-01,2,2
"Tayeeglow","SO2503","proj",2023-10-01,2023-12-01,2,2.49429726600647
"Waajid","SO2504","proj",2023-10-01,2023-12-01,3,2.50381278991699
"Xudur","SO2501","proj",2023-10-01,2023-12-01,2,2.16864037513733
"Bondhere","SO2201","proj",2023-10-01,2023-12-01,2,2
"Cabdulasis","SO2202","proj",2023-10-01,2023-12-01,2,2
"Daynile","SO2203","proj",2023-10-01,2023-12-01,2,2
"Dharkenley","SO2204","proj",2023-10-01,2023-12-01,2,2.20901679992676
"Hamar Jabjab","SO2205","proj",2023-10-01,2023-12-01,2,2
"Hamar Weyne","SO2206","proj",2023-10-01,2023-12-01,2,2
"Hawl Wadaag","SO2207","proj",2023-10-01,2023-12-01,2,2
"Heliwa","SO2208","proj",2023-10-01,2023-12-01,2,2
"Hodan","SO2209","proj",2023-10-01,2023-12-01,2,2
"Kahda","SO2210","proj",2023-10-01,2023-12-01,2,2.00702571868896
"Karaan","SO2211","proj",2023-10-01,2023-12-01,2,2
"Shangaani","SO2212","proj",2023-10-01,2023-12-01,2,2
"Shibis","SO2213","proj",2023-10-01,2023-12-01,2,2
"Unspecified","Unspecified","proj",2023-10-01,2023-12-01,2,2
"Waaberi","SO2214","proj",2023-10-01,2023-12-01,2,2
"Wadajir (Medina)","SO2215","proj",2023-10-01,2023-12-01,2,2
"Wardhigley","SO2216","proj",2023-10-01,2023-12-01,2,2
"Yaaqshid","SO2217","proj",2023-10-01,2023-12-01,2,2
"Bandarbeyla","SO1602","proj",2023-10-01,2023-12-01,3,3
"Bossaso","SO1601","proj",2023-10-01,2023-12-01,3,3
"Caluula","SO1603","proj",2023-10-01,2023-12-01,3,3
"Iskushuban","SO1604","proj",2023-10-01,2023-12-01,3,3
"Qandala","SO1605","proj",2023-10-01,2023-12-01,3,3
"Qardho","SO1606","proj",2023-10-01,2023-12-01,3,3
"Baydhaba","SO2401","proj",2023-10-01,2023-12-01,3,2.99963068962097
"Buur Hakaba","SO2402","proj",2023-10-01,2023-12-01,3,2.75166535377502
"Diinsoor","SO2403","proj",2023-10-01,2023-12-01,3,2.99887537956238
"Qansax Dheere","SO2404","proj",2023-10-01,2023-12-01,3,2.99971985816956
"Cabudwaaq","SO1902","proj",2023-10-01,2023-12-01,2,2
"Cadaado","SO1903","proj",2023-10-01,2023-12-01,2,2.34880113601685
"Ceel Buur","SO1904","proj",2023-10-01,2023-12-01,3,2.83764171600342
"Ceel Dheer","SO1905","proj",2023-10-01,2023-12-01,3,2.99887013435364
"Dhuusamarreeb","SO1901","proj",2023-10-01,2023-12-01,3,2.62481951713562
"Baardheere","SO2602","proj",2023-10-01,2023-12-01,2,2.29492902755737
"Belet Xaawo","SO2603","proj",2023-10-01,2023-12-01,2,2
"Ceel Waaq","SO2604","proj",2023-10-01,2023-12-01,2,2
"Doolow","SO2605","proj",2023-10-01,2023-12-01,2,2.63263440132141
"Garbahaarey","SO2601","proj",2023-10-01,2023-12-01,2,2.27162003517151
"Luuq","SO2606","proj",2023-10-01,2023-12-01,2,2.26220059394836
"Belet Weyne","SO2001","proj",2023-10-01,2023-12-01,2,2.17340803146362
"Bulo Burto","SO2002","proj",2023-10-01,2023-12-01,2,2.36185193061829
"Jalalaqsi","SO2003","proj",2023-10-01,2023-12-01,2,2.65005373954773
"Afmadow","SO2802","proj",2023-10-01,2023-12-01,2,1.80877494812012
"Badhaadhe","SO2803","proj",2023-10-01,2023-12-01,2,2.05537366867065
"Jamaame","SO2804","proj",2023-10-01,2023-12-01,4,3.58684611320496
"Kismaayo","SO2801","proj",2023-10-01,2023-12-01,2,2.02115559577942
"Afgooye","SO2302","proj",2023-10-01,2023-12-01,3,3.1862530708313
"Baraawe","SO2303","proj",2023-10-01,2023-12-01,1,1.20414006710052
"Kurtunwaarey","SO2304","proj",2023-10-01,2023-12-01,1,1.70626020431519
"Marka","SO2301","proj",2023-10-01,2023-12-01,4,2.7662308216095
"Qoryooley","SO2305","proj",2023-10-01,2023-12-01,1,2.15236330032349
"Sablaale","SO2306","proj",2023-10-01,2023-12-01,1,1.47612929344177
"Wanla Weyn","SO2307","proj",2023-10-01,2023-12-01,1,1.8362945318222
"Bu'aale","SO2701","proj",2023-10-01,2023-12-01,1,2.18678569793701
"Jilib","SO2702","proj",2023-10-01,2023-12-01,3,2.91324234008789
"Saakow","SO2703","proj",2023-10-01,2023-12-01,1,1.90830838680267
"Adan Yabaal","SO2102","proj",2023-10-01,2023-12-01,2,1.95579302310944
"Balcad","SO2103","proj",2023-10-01,2023-12-01,2,2.74112606048584
"Cadale","SO2104","proj",2023-10-01,2023-12-01,2,1.97173798084259
"Jowhar","SO2101","proj",2023-10-01,2023-12-01,3,2.7127411365509
"Gaalkacyo","SO1801","proj",2023-10-01,2023-12-01,2,2.41363835334778
"Galdogob","SO1802","proj",2023-10-01,2023-12-01,2,2
"Hobyo","SO1803","proj",2023-10-01,2023-12-01,3,3
"Jariiban","SO1804","proj",2023-10-01,2023-12-01,3,2.9449737071991
"Xarardheere","SO1805","proj",2023-10-01,2023-12-01,3,3
"Burtinle","SO1702","proj",2023-10-01,2023-12-01,2,2
"Eyl","SO1703","proj",2023-10-01,2023-12-01,3,2.79333353042603
"Garoowe","SO1701","proj",2023-10-01,2023-12-01,3,2.81253242492676
"Ceel Afweyn","SO1502","proj",2023-10-01,2023-12-01,3,2.76531910896301
"Ceerigaabo","SO1501","proj",2023-10-01,2023-12-01,3,3
"Laasqoray","SO1503","proj",2023-10-01,2023-12-01,3,3
"Caynabo","SO1402","proj",2023-10-01,2023-12-01,3,2.88506126403809
"Laas Caanood","SO1401","proj",2023-10-01,2023-12-01,3,2.69684362411499
"Taleex","SO1403","proj",2023-10-01,2023-12-01,3,3
"Xudun","SO1404","proj",2023-10-01,2023-12-01,3,3
"Burco","SO1301","proj",2023-10-01,2023-12-01,2,2.14141035079956
"Buuhoodle","SO1302","proj",2023-10-01,2023-12-01,2,2.00532698631287
